Container ID,Actual Date,Starting Date,Recollecting Date,Lost,Day Trip,Total Stock
897,2023-01-08,2023-01-01,,0,8.0,1000
897,2023-01-09,2023-01-01,,0,9.0,1000
897,2023-01-10,2023-01-01,,0,10.0,1000
897,2023-01-11,2023-01-01,,0,11.0,1000
897,2023-01-12,2023-01-01,,0,12.0,1000
897,2023-01-13,2023-01-01,,0,13.0,1000
897,2023-01-14,2023-01-01,,0,14.0,1000
897,2023-01-15,2023-01-01,,0,15.0,1000
897,2023-01-16,2023-01-01,2023-01-16,0,,1000
897,2023-01-17,,,0,,1000
897,2023-01-18,,,0,,1000
897,2023-01-19,,,0,,1000
897,2023-01-20,2023-01-20,,0,1.0,1000
897,2023-01-21,2023-01-20,,0,2.0,1000
897,2023-01-22,2023-01-20,,0,3.0,1000
897,2023-01-23,2023-01-20,,0,4.0,1000
897,2023-01-24,2023-01-20,,0,5.0,1000
897,2023-01-25,2023-01-20,,0,6.0,1000
897,2023-01-26,2023-01-20,,0,7.0,1000
897,2023-01-27,2023-01-20,,0,8.0,1000
897,2023-01-28,2023-01-20,,0,9.0,1000
897,2023-01-29,2023-01-20,,0,10.0,1000
897,2023-01-30,2023-01-20,,0,11.0,1000
897,2023-01-31,2023-01-20,,0,12.0,1000
897,2023-02-01,2023-01-20,,0,13.0,1000
897,2023-02-02,2023-01-20,,0,14.0,1000
897,2023-02-03,2023-01-20,,0,15.0,1000
897,2023-02-04,2023-01-20,2023-02-04,0,,1000
897,2023-02-05,,,0,,1000
897,2023-02-06,,,0,,1000
897,2023-02-07,,,0,,1000
897,2023-02-08,,,0,,1000
897,2023-02-09,,,0,,1000
897,2023-02-10,2023-02-10,,0,1.0,1000
897,2023-02-11,2023-02-10,,0,2.0,984
897,2023-02-12,2023-02-10,,0,3.0,963
897,2023-02-13,2023-02-10,,0,4.0,954
897,2023-02-14,2023-02-10,,0,5.0,945
897,2023-02-15,2023-02-10,,0,6.0,941
897,2023-02-16,2023-02-10,,0,7.0,934
897,2023-02-17,2023-02-10,,0,8.0,934
897,2023-02-18,2023-02-10,,0,9.0,934
897,2023-02-19,2023-02-10,,0,10.0,931
897,2023-02-20,2023-02-10,,0,11.0,929
897,2023-02-21,2023-02-10,,0,12.0,929
897,2023-02-22,2023-02-10,,0,13.0,927
897,2023-02-23,2023-02-10,,0,14.0,927
897,2023-02-24,2023-02-10,,0,15.0,927
897,2023-02-25,2023-02-10,,0,16.0,927
897,2023-02-26,2023-02-10,,0,17.0,927
897,2023-02-27,2023-02-10,,0,18.0,926
897,2023-02-28,2023-02-10,,0,19.0,926
897,2023-03-01,2023-02-10,,0,20.0,926
897,2023-03-02,2023-02-10,,0,21.0,925
897,2023-03-03,2023-02-10,,0,22.0,924
897,2023-03-04,2023-02-10,,0,23.0,918
897,2023-03-05,2023-02-10,,0,24.0,915
897,2023-03-06,2023-02-10,2023-03-06,0,,913
897,2023-03-07,,,0,,909
897,2023-03-08,,,0,,905
897,2023-03-09,,,0,,904
897,2023-03-10,,,0,,900
897,2023-03-11,,,0,,897
897,2023-03-12,,,0,,895
897,2023-03-13,,,0,,892
897,2023-03-14,2023-03-14,,0,1.0,889
897,2023-03-15,2023-03-14,,0,2.0,889
897,2023-03-16,2023-03-14,,0,3.0,888
897,2023-03-17,2023-03-14,,0,4.0,886
897,2023-03-18,2023-03-14,,0,5.0,884
897,2023-03-19,2023-03-14,,0,6.0,883
897,2023-03-20,2023-03-14,,0,7.0,881
897,2023-03-21,2023-03-14,,0,8.0,875
897,2023-03-22,2023-03-14,,0,9.0,871
897,2023-03-23,2023-03-14,,0,10.0,870
897,2023-03-24,2023-03-14,,0,11.0,869
897,2023-03-25,2023-03-14,,0,12.0,867
897,2023-03-26,2023-03-14,,0,13.0,863
897,2023-03-27,2023-03-14,,0,14.0,860
897,2023-03-28,2023-03-14,,0,15.0,859
897,2023-03-29,2023-03-14,,0,16.0,854
897,2023-03-30,2023-03-14,,0,17.0,853
897,2023-03-31,2023-03-14,,0,18.0,851
897,2023-04-01,2023-03-14,,0,19.0,850
897,2023-04-02,2023-03-14,,0,20.0,847
897,2023-04-03,2023-03-14,,0,21.0,846
897,2023-04-04,2023-03-14,,0,22.0,844
897,2023-04-05,2023-03-14,,0,23.0,843
897,2023-04-06,2023-03-14,,0,24.0,837
897,2023-04-07,2023-03-14,,0,25.0,835
897,2023-04-08,2023-03-14,,0,26.0,834
897,2023-04-09,2023-03-14,2023-04-09,0,,830
897,2023-04-10,,,0,,828
898,2023-01-01,,,0,,1000
898,2023-01-02,,,0,,1000
898,2023-01-03,,,0,,1000
898,2023-01-04,,,0,,1000
898,2023-01-05,2023-01-05,,0,1.0,1000
898,2023-01-06,2023-01-05,,0,2.0,1000
898,2023-01-07,2023-01-05,,0,3.0,1000
898,2023-01-08,2023-01-05,,0,4.0,1000
898,2023-01-09,2023-01-05,,0,5.0,1000
898,2023-01-10,2023-01-05,,0,6.0,1000
898,2023-01-11,2023-01-05,,0,7.0,1000
898,2023-01-12,2023-01-05,,0,8.0,1000
898,2023-01-13,2023-01-05,,0,9.0,1000
898,2023-01-14,2023-01-05,,0,10.0,1000
898,2023-01-15,2023-01-05,,0,11.0,1000
898,2023-01-16,2023-01-05,,0,12.0,1000
898,2023-01-17,2023-01-05,,0,13.0,1000
898,2023-01-18,2023-01-05,,0,14.0,1000
898,2023-01-19,2023-01-05,,0,15.0,1000
898,2023-01-20,2023-01-05,,0,16.0,1000
898,2023-01-21,2023-01-05,,0,17.0,1000
898,2023-01-22,2023-01-05,,0,18.0,1000
898,2023-01-23,2023-01-05,,0,19.0,1000
898,2023-01-24,2023-01-05,,0,20.0,1000
898,2023-01-25,2023-01-05,,0,21.0,1000
898,2023-01-26,2023-01-05,,0,22.0,1000
898,2023-01-27,2023-01-05,,0,23.0,1000
898,2023-01-28,2023-01-05,,0,24.0,1000
898,2023-01-29,2023-01-05,,0,25.0,1000
898,2023-01-30,2023-01-05,,0,26.0,1000
898,2023-01-31,2023-01-05,,0,27.0,1000
898,2023-02-01,2023-01-05,2023-02-01,0,,1000
898,2023-02-02,,,0,,1000
898,2023-02-03,,,0,,1000
898,2023-02-04,2023-02-04,,0,1.0,1000
898,2023-02-05,2023-02-04,,0,2.0,1000
898,2023-02-06,2023-02-04,,0,3.0,1000
898,2023-02-07,2023-02-04,,0,4.0,1000
898,2023-02-08,2023-02-04,,0,5.0,1000
898,2023-02-09,2023-02-04,,0,6.0,1000
898,2023-02-10,2023-02-04,,0,7.0,1000
898,2023-02-11,2023-02-04,,0,8.0,984
898,2023-02-12,2023-02-04,,0,9.0,963
898,2023-02-13,2023-02-04,,0,10.0,954
898,2023-02-14,2023-02-04,,0,11.0,945
898,2023-02-15,2023-02-04,,0,12.0,941
898,2023-02-16,2023-02-04,,0,13.0,934
898,2023-02-17,2023-02-04,,0,14.0,934
898,2023-02-18,2023-02-04,,0,15.0,934
898,2023-02-19,2023-02-04,,0,16.0,931
898,2023-02-20,2023-02-04,2023-02-20,0,,929
898,2023-02-21,,,0,,929
898,2023-02-22,,,0,,927
898,2023-02-23,,,0,,927
898,2023-02-24,,,0,,927
898,2023-02-25,2023-02-25,,0,1.0,927
898,2023-02-26,2023-02-25,,0,2.0,927
898,2023-02-27,2023-02-25,,0,3.0,926
898,2023-02-28,2023-02-25,,0,4.0,926
898,2023-03-01,2023-02-25,,0,5.0,926
898,2023-03-02,2023-02-25,,0,6.0,925
898,2023-03-03,2023-02-25,,0,7.0,924
898,2023-03-04,2023-02-25,,0,8.0,918
898,2023-03-05,2023-02-25,,0,9.0,915
898,2023-03-06,2023-02-25,,0,10.0,913
898,2023-03-07,2023-02-25,,0,11.0,909
898,2023-03-08,2023-02-25,,0,12.0,905
898,2023-03-09,2023-02-25,,0,13.0,904
898,2023-03-10,2023-02-25,,0,14.0,900
898,2023-03-11,2023-02-25,,0,15.0,897
898,2023-03-12,2023-02-25,,0,16.0,895
898,2023-03-13,2023-02-25,2023-03-13,0,,892
898,2023-03-14,2023-03-14,,0,1.0,889
898,2023-03-15,2023-03-14,,0,2.0,889
898,2023-03-16,2023-03-14,,0,3.0,888
898,2023-03-17,2023-03-14,,0,4.0,886
898,2023-03-18,2023-03-14,,0,5.0,884
898,2023-03-19,2023-03-14,,0,6.0,883
898,2023-03-20,2023-03-14,,0,7.0,881
898,2023-03-21,2023-03-14,,0,8.0,875
898,2023-03-22,2023-03-14,,0,9.0,871
898,2023-03-23,2023-03-14,,0,10.0,870
898,2023-03-24,2023-03-14,,0,11.0,869
898,2023-03-25,2023-03-14,,0,12.0,867
898,2023-03-26,2023-03-14,,0,13.0,863
898,2023-03-27,2023-03-14,,0,14.0,860
898,2023-03-28,2023-03-14,,0,15.0,859
898,2023-03-29,2023-03-14,,0,16.0,854
898,2023-03-30,2023-03-14,,0,17.0,853
898,2023-03-31,2023-03-14,,0,18.0,851
898,2023-04-01,2023-03-14,,0,19.0,850
898,2023-04-02,2023-03-14,,0,20.0,847
898,2023-04-03,2023-03-14,,0,21.0,846
898,2023-04-04,2023-03-14,,0,22.0,844
898,2023-04-05,2023-03-14,,0,23.0,843
898,2023-04-06,2023-03-14,,0,24.0,837
898,2023-04-07,2023-03-14,,0,25.0,835
898,2023-04-08,2023-03-14,,0,26.0,834
898,2023-04-09,2023-03-14,,0,27.0,830
898,2023-04-10,2023-03-14,,0,28.0,828
899,2023-01-01,,,0,,1000
899,2023-01-02,,,0,,1000
899,2023-01-03,2023-01-03,,0,1.0,1000
899,2023-01-04,2023-01-03,,0,2.0,1000
899,2023-01-05,2023-01-03,,0,3.0,1000
899,2023-01-06,2023-01-03,,0,4.0,1000
899,2023-01-07,2023-01-03,,0,5.0,1000
899,2023-01-08,2023-01-03,,0,6.0,1000
899,2023-01-09,2023-01-03,,0,7.0,1000
899,2023-01-10,2023-01-03,,0,8.0,1000
899,2023-01-11,2023-01-03,,0,9.0,1000
899,2023-01-12,2023-01-03,,0,10.0,1000
899,2023-01-13,2023-01-03,,0,11.0,1000
899,2023-01-14,2023-01-03,,0,12.0,1000
899,2023-01-15,2023-01-03,,0,13.0,1000
899,2023-01-16,2023-01-03,,0,14.0,1000
899,2023-01-17,2023-01-03,,0,15.0,1000
899,2023-01-18,2023-01-03,,0,16.0,1000
899,2023-01-19,2023-01-03,,0,17.0,1000
899,2023-01-20,2023-01-03,,0,18.0,1000
899,2023-01-21,2023-01-03,,0,19.0,1000
899,2023-01-22,2023-01-03,,0,20.0,1000
899,2023-01-23,2023-01-03,,0,21.0,1000
899,2023-01-24,2023-01-03,,0,22.0,1000
899,2023-01-25,2023-01-03,,0,23.0,1000
899,2023-01-26,2023-01-03,,0,24.0,1000
899,2023-01-27,2023-01-03,,0,25.0,1000
899,2023-01-28,2023-01-03,,0,26.0,1000
899,2023-01-29,2023-01-03,2023-01-29,0,,1000
899,2023-01-30,2023-01-30,,0,1.0,1000
899,2023-01-31,2023-01-30,,0,2.0,1000
899,2023-02-01,2023-01-30,,0,3.0,1000
899,2023-02-02,2023-01-30,,0,4.0,1000
899,2023-02-03,2023-01-30,,0,5.0,1000
899,2023-02-04,2023-01-30,,0,6.0,1000
899,2023-02-05,2023-01-30,,0,7.0,1000
899,2023-02-06,2023-01-30,,0,8.0,1000
899,2023-02-07,2023-01-30,,0,9.0,1000
899,2023-02-08,2023-01-30,,0,10.0,1000
899,2023-02-09,2023-01-30,,0,11.0,1000
899,2023-02-10,2023-01-30,,0,12.0,1000
899,2023-02-11,2023-01-30,,0,13.0,984
899,2023-02-12,2023-01-30,,0,14.0,963
899,2023-02-13,2023-01-30,,0,15.0,954
899,2023-02-14,2023-01-30,,0,16.0,945
899,2023-02-15,2023-01-30,,0,17.0,941
899,2023-02-16,2023-01-30,,0,18.0,934
899,2023-02-17,2023-01-30,,0,19.0,934
899,2023-02-18,2023-01-30,,0,20.0,934
899,2023-02-19,2023-01-30,,0,21.0,931
899,2023-02-20,2023-01-30,,0,22.0,929
899,2023-02-21,2023-01-30,,0,23.0,929
899,2023-02-22,2023-01-30,,0,24.0,927
899,2023-02-23,2023-01-30,,0,25.0,927
899,2023-02-24,2023-01-30,2023-02-24,0,,927
899,2023-02-25,,,0,,927
899,2023-02-26,2023-02-26,,0,1.0,927
899,2023-02-27,2023-02-26,,0,2.0,926
899,2023-02-28,2023-02-26,,0,3.0,926
899,2023-03-01,2023-02-26,,0,4.0,926
899,2023-03-02,2023-02-26,,0,5.0,925
899,2023-03-03,2023-02-26,,0,6.0,924
899,2023-03-04,2023-02-26,,0,7.0,918
899,2023-03-05,2023-02-26,,0,8.0,915
899,2023-03-06,2023-02-26,,0,9.0,913
899,2023-03-07,2023-02-26,,0,10.0,909
899,2023-03-08,2023-02-26,,0,11.0,905
899,2023-03-09,2023-02-26,,0,12.0,904
899,2023-03-10,2023-02-26,,0,13.0,900
899,2023-03-11,2023-02-26,,0,14.0,897
899,2023-03-12,2023-02-26,,0,15.0,895
899,2023-03-13,2023-02-26,,0,16.0,892
899,2023-03-14,2023-02-26,,0,17.0,889
899,2023-03-15,2023-02-26,,0,18.0,889
899,2023-03-16,2023-02-26,,0,19.0,888
899,2023-03-17,2023-02-26,,0,20.0,886
899,2023-03-18,2023-02-26,,0,21.0,884
899,2023-03-19,2023-02-26,,0,22.0,883
899,2023-03-20,2023-02-26,,0,23.0,881
899,2023-03-21,2023-02-26,,0,24.0,875
899,2023-03-22,2023-02-26,,0,25.0,871
899,2023-03-23,2023-02-26,,0,26.0,870
899,2023-03-24,2023-02-26,,0,27.0,869
899,2023-03-25,2023-02-26,,0,28.0,867
899,2023-03-26,2023-02-26,2023-03-26,0,,863
899,2023-03-27,,,0,,860
899,2023-03-28,2023-03-28,,0,1.0,859
899,2023-03-29,2023-03-28,,0,2.0,854
899,2023-03-30,2023-03-28,,0,3.0,853
899,2023-03-31,2023-03-28,,0,4.0,851
899,2023-04-01,2023-03-28,,0,5.0,850
899,2023-04-02,2023-03-28,,0,6.0,847
899,2023-04-03,2023-03-28,,0,7.0,846
899,2023-04-04,2023-03-28,,0,8.0,844
899,2023-04-05,2023-03-28,,0,9.0,843
899,2023-04-06,2023-03-28,,0,10.0,837
899,2023-04-07,2023-03-28,,0,11.0,835
899,2023-04-08,2023-03-28,,0,12.0,834
899,2023-04-09,2023-03-28,,0,13.0,830
899,2023-04-10,2023-03-28,,0,14.0,828
900,2023-01-01,,,0,,1000
900,2023-01-02,2023-01-02,,0,1.0,1000
900,2023-01-03,2023-01-02,,0,2.0,1000
900,2023-01-04,2023-01-02,,0,3.0,1000
900,2023-01-05,2023-01-02,,0,4.0,1000
900,2023-01-06,2023-01-02,,0,5.0,1000
900,2023-01-07,2023-01-02,,0,6.0,1000
900,2023-01-08,2023-01-02,,0,7.0,1000
900,2023-01-09,2023-01-02,,0,8.0,1000
900,2023-01-10,2023-01-02,,0,9.0,1000
900,2023-01-11,2023-01-02,,0,10.0,1000
900,2023-01-12,2023-01-02,,0,11.0,1000
900,2023-01-13,2023-01-02,,0,12.0,1000
900,2023-01-14,2023-01-02,,0,13.0,1000
900,2023-01-15,2023-01-02,,0,14.0,1000
900,2023-01-16,2023-01-02,,0,15.0,1000
900,2023-01-17,2023-01-02,,0,16.0,1000
900,2023-01-18,2023-01-02,,0,17.0,1000
900,2023-01-19,2023-01-02,2023-01-19,0,,1000
900,2023-01-20,,,0,,1000
900,2023-01-21,,,0,,1000
900,2023-01-22,,,0,,1000
900,2023-01-23,,,0,,1000
900,2023-01-24,2023-01-24,,0,1.0,1000
900,2023-01-25,2023-01-24,,0,2.0,1000
900,2023-01-26,2023-01-24,,0,3.0,1000
900,2023-01-27,2023-01-24,,0,4.0,1000
900,2023-01-28,2023-01-24,,0,5.0,1000
900,2023-01-29,2023-01-24,,0,6.0,1000
900,2023-01-30,2023-01-24,,0,7.0,1000
900,2023-01-31,2023-01-24,,0,8.0,1000
900,2023-02-01,2023-01-24,,0,9.0,1000
900,2023-02-02,2023-01-24,,0,10.0,1000
900,2023-02-03,2023-01-24,,0,11.0,1000
900,2023-02-04,2023-01-24,,0,12.0,1000
900,2023-02-05,2023-01-24,,0,13.0,1000
900,2023-02-06,2023-01-24,,0,14.0,1000
900,2023-02-07,2023-01-24,,0,15.0,1000
900,2023-02-08,2023-01-24,,0,16.0,1000
900,2023-02-09,2023-01-24,,0,17.0,1000
900,2023-02-10,2023-01-24,,0,18.0,1000
900,2023-02-11,2023-01-24,,0,19.0,984
900,2023-02-12,2023-01-24,2023-02-12,0,,963
900,2023-02-13,,,0,,954
900,2023-02-14,,,0,,945
900,2023-02-15,2023-02-15,,0,1.0,941
900,2023-02-16,2023-02-15,,0,2.0,934
900,2023-02-17,2023-02-15,,0,3.0,934
900,2023-02-18,2023-02-15,,0,4.0,934
900,2023-02-19,2023-02-15,,0,5.0,931
900,2023-02-20,2023-02-15,,0,6.0,929
900,2023-02-21,2023-02-15,,0,7.0,929
900,2023-02-22,2023-02-15,,0,8.0,927
900,2023-02-23,2023-02-15,,0,9.0,927
900,2023-02-24,2023-02-15,,0,10.0,927
900,2023-02-25,2023-02-15,,0,11.0,927
900,2023-02-26,2023-02-15,,0,12.0,927
900,2023-02-27,2023-02-15,,0,13.0,926
900,2023-02-28,2023-02-15,,0,14.0,926
900,2023-03-01,2023-02-15,,0,15.0,926
900,2023-03-02,2023-02-15,,0,16.0,925
900,2023-03-03,2023-02-15,,0,17.0,924
900,2023-03-04,2023-02-15,,0,18.0,918
900,2023-03-05,2023-02-15,2023-03-05,0,,915
900,2023-03-06,,,0,,913
900,2023-03-07,,,0,,909
900,2023-03-08,2023-03-08,,0,1.0,905
900,2023-03-09,2023-03-08,,0,2.0,904
900,2023-03-10,2023-03-08,,0,3.0,900
900,2023-03-11,2023-03-08,,0,4.0,897
900,2023-03-12,2023-03-08,,0,5.0,895
900,2023-03-13,2023-03-08,,0,6.0,892
900,2023-03-14,2023-03-08,,0,7.0,889
900,2023-03-15,2023-03-08,,0,8.0,889
900,2023-03-16,2023-03-08,,0,9.0,888
900,2023-03-17,2023-03-08,,0,10.0,886
900,2023-03-18,2023-03-08,,0,11.0,884
900,2023-03-19,2023-03-08,,0,12.0,883
900,2023-03-20,2023-03-08,,0,13.0,881
900,2023-03-21,2023-03-08,,0,14.0,875
900,2023-03-22,2023-03-08,,0,15.0,871
900,2023-03-23,2023-03-08,,0,16.0,870
900,2023-03-24,2023-03-08,,0,17.0,869
900,2023-03-25,2023-03-08,,0,18.0,867
900,2023-03-26,2023-03-08,,0,19.0,863
900,2023-03-27,2023-03-08,,0,20.0,860
900,2023-03-28,2023-03-08,,0,21.0,859
900,2023-03-29,2023-03-08,,0,22.0,854
900,2023-03-30,2023-03-08,,0,23.0,853
900,2023-03-31,2023-03-08,,0,24.0,851
900,2023-04-01,2023-03-08,,0,25.0,850
900,2023-04-02,2023-03-08,,0,26.0,847
900,2023-04-03,2023-03-08,,0,27.0,846
900,2023-04-04,2023-03-08,,0,28.0,844
900,2023-04-05,2023-03-08,,0,29.0,843
900,2023-04-06,2023-03-08,,0,30.0,837
900,2023-04-07,2023-03-08,,0,31.0,835
900,2023-04-08,2023-03-08,,0,32.0,834
900,2023-04-09,2023-03-08,,0,33.0,830
900,2023-04-10,2023-03-08,,0,34.0,828
901,2023-01-01,,,0,,1000
901,2023-01-02,,,0,,1000
901,2023-01-03,,,0,,1000
901,2023-01-04,,,0,,1000
901,2023-01-05,,,0,,1000
901,2023-01-06,2023-01-06,,0,1.0,1000
901,2023-01-07,2023-01-06,,0,2.0,1000
901,2023-01-08,2023-01-06,,0,3.0,1000
901,2023-01-09,2023-01-06,,0,4.0,1000
901,2023-01-10,2023-01-06,,0,5.0,1000
901,2023-01-11,2023-01-06,,0,6.0,1000
901,2023-01-12,2023-01-06,,0,7.0,1000
901,2023-01-13,2023-01-06,,0,8.0,1000
901,2023-01-14,2023-01-06,,0,9.0,1000
901,2023-01-15,2023-01-06,,0,10.0,1000
901,2023-01-16,2023-01-06,,0,11.0,1000
901,2023-01-17,2023-01-06,,0,12.0,1000
901,2023-01-18,2023-01-06,,0,13.0,1000
901,2023-01-19,2023-01-06,,0,14.0,1000
901,2023-01-20,2023-01-06,,0,15.0,1000
901,2023-01-21,2023-01-06,,0,16.0,1000
901,2023-01-22,2023-01-06,,0,17.0,1000
901,2023-01-23,2023-01-06,,0,18.0,1000
901,2023-01-24,2023-01-06,,0,19.0,1000
901,2023-01-25,2023-01-06,,0,20.0,1000
901,2023-01-26,2023-01-06,,0,21.0,1000
901,2023-01-27,2023-01-06,,0,22.0,1000
901,2023-01-28,2023-01-06,,0,23.0,1000
901,2023-01-29,2023-01-06,,0,24.0,1000
901,2023-01-30,2023-01-06,,0,25.0,1000
901,2023-01-31,2023-01-06,,0,26.0,1000
901,2023-02-01,2023-01-06,,0,27.0,1000
901,2023-02-02,2023-01-06,,0,28.0,1000
901,2023-02-03,2023-01-06,,0,29.0,1000
901,2023-02-04,2023-01-06,,0,30.0,1000
901,2023-02-05,2023-01-06,,0,31.0,1000
901,2023-02-06,2023-01-06,,0,32.0,1000
901,2023-02-07,2023-01-06,,0,33.0,1000
901,2023-02-08,2023-01-06,,0,34.0,1000
901,2023-02-09,2023-01-06,,0,35.0,1000
901,2023-02-10,2023-01-06,,0,36.0,1000
901,2023-02-11,2023-01-06,2023-02-11,0,,984
901,2023-02-12,,,0,,963
901,2023-02-13,,,0,,954
901,2023-02-14,,,0,,945
901,2023-02-15,,,0,,941
901,2023-02-16,,,0,,934
901,2023-02-17,,,0,,934
901,2023-02-18,2023-02-18,,0,1.0,934
901,2023-02-19,2023-02-18,,0,2.0,931
901,2023-02-20,2023-02-18,,0,3.0,929
901,2023-02-21,2023-02-18,,0,4.0,929
901,2023-02-22,2023-02-18,,0,5.0,927
901,2023-02-23,2023-02-18,,0,6.0,927
901,2023-02-24,2023-02-18,,0,7.0,927
901,2023-02-25,2023-02-18,,0,8.0,927
901,2023-02-26,2023-02-18,,0,9.0,927
901,2023-02-27,2023-02-18,,0,10.0,926
901,2023-02-28,2023-02-18,,0,11.0,926
901,2023-03-01,2023-02-18,,0,12.0,926
901,2023-03-02,2023-02-18,,0,13.0,925
901,2023-03-03,2023-02-18,,0,14.0,924
901,2023-03-04,2023-02-18,,0,15.0,918
901,2023-03-05,2023-02-18,,0,16.0,915
901,2023-03-06,2023-02-18,,0,17.0,913
901,2023-03-07,2023-02-18,,0,18.0,909
901,2023-03-08,2023-02-18,,0,19.0,905
901,2023-03-09,2023-02-18,,0,20.0,904
901,2023-03-10,2023-02-18,,0,21.0,900
901,2023-03-11,2023-02-18,,0,22.0,897
901,2023-03-12,2023-02-18,,0,23.0,895
901,2023-03-13,2023-02-18,,0,24.0,892
901,2023-03-14,2023-02-18,,0,25.0,889
901,2023-03-15,2023-02-18,,0,26.0,889
901,2023-03-16,2023-02-18,,0,27.0,888
901,2023-03-17,2023-02-18,,0,28.0,886
901,2023-03-18,2023-02-18,,0,29.0,884
901,2023-03-19,2023-02-18,,0,30.0,883
901,2023-03-20,2023-02-18,,0,31.0,881
901,2023-03-21,2023-02-18,,0,32.0,875
901,2023-03-22,2023-02-18,,0,33.0,871
901,2023-03-23,2023-02-18,,0,34.0,870
901,2023-03-24,2023-02-18,,0,35.0,869
901,2023-03-25,2023-02-18,,0,36.0,867
901,2023-03-26,2023-02-18,,0,37.0,863
901,2023-03-27,2023-02-18,,0,38.0,860
901,2023-03-28,2023-02-18,2023-03-28,0,,859
901,2023-03-29,,,0,,854
901,2023-03-30,,,0,,853
901,2023-03-31,2023-03-31,,0,1.0,851
901,2023-04-01,2023-03-31,,0,2.0,850
901,2023-04-02,2023-03-31,,0,3.0,847
901,2023-04-03,2023-03-31,,0,4.0,846
901,2023-04-04,2023-03-31,,0,5.0,844
901,2023-04-05,2023-03-31,,0,6.0,843
901,2023-04-06,2023-03-31,,0,7.0,837
901,2023-04-07,2023-03-31,,0,8.0,835
901,2023-04-08,2023-03-31,,0,9.0,834
901,2023-04-09,2023-03-31,,0,10.0,830
901,2023-04-10,2023-03-31,,0,11.0,828
902,2023-01-01,2023-01-01,,0,1.0,1000
902,2023-01-02,2023-01-01,,0,2.0,1000
902,2023-01-03,2023-01-01,,0,3.0,1000
902,2023-01-04,2023-01-01,,0,4.0,1000
902,2023-01-05,2023-01-01,,0,5.0,1000
902,2023-01-06,2023-01-01,,0,6.0,1000
902,2023-01-07,2023-01-01,,0,7.0,1000
902,2023-01-08,2023-01-01,,0,8.0,1000
902,2023-01-09,2023-01-01,,0,9.0,1000
902,2023-01-10,2023-01-01,,0,10.0,1000
902,2023-01-11,2023-01-01,,0,11.0,1000
902,2023-01-12,2023-01-01,,0,12.0,1000
902,2023-01-13,2023-01-01,,0,13.0,1000
902,2023-01-14,2023-01-01,,0,14.0,1000
902,2023-01-15,2023-01-01,,0,15.0,1000
902,2023-01-16,2023-01-01,,0,16.0,1000
902,2023-01-17,2023-01-01,,0,17.0,1000
902,2023-01-18,2023-01-01,,0,18.0,1000
902,2023-01-19,2023-01-01,,0,19.0,1000
902,2023-01-20,2023-01-01,,0,20.0,1000
902,2023-01-21,2023-01-01,2023-01-21,0,,1000
902,2023-01-22,,,0,,1000
902,2023-01-23,,,0,,1000
902,2023-01-24,,,0,,1000
902,2023-01-25,,,0,,1000
902,2023-01-26,,,0,,1000
902,2023-01-27,2023-01-27,,0,1.0,1000
902,2023-01-28,2023-01-27,,0,2.0,1000
902,2023-01-29,2023-01-27,,0,3.0,1000
902,2023-01-30,2023-01-27,,0,4.0,1000
902,2023-01-31,2023-01-27,,0,5.0,1000
902,2023-02-01,2023-01-27,,0,6.0,1000
902,2023-02-02,2023-01-27,,0,7.0,1000
902,2023-02-03,2023-01-27,,0,8.0,1000
902,2023-02-04,2023-01-27,,0,9.0,1000
902,2023-02-05,2023-01-27,,0,10.0,1000
902,2023-02-06,2023-01-27,,0,11.0,1000
902,2023-02-07,2023-01-27,,0,12.0,1000
902,2023-02-08,2023-01-27,,0,13.0,1000
902,2023-02-09,2023-01-27,,0,14.0,1000
902,2023-02-10,2023-01-27,,0,15.0,1000
902,2023-02-11,2023-01-27,,0,16.0,984
902,2023-02-12,2023-01-27,,0,17.0,963
902,2023-02-13,2023-01-27,,0,18.0,954
902,2023-02-14,2023-01-27,,0,19.0,945
902,2023-02-15,2023-01-27,,0,20.0,941
902,2023-02-16,2023-01-27,,0,21.0,934
902,2023-02-17,2023-01-27,2023-02-17,0,,934
902,2023-02-18,,,0,,934
902,2023-02-19,,,0,,931
902,2023-02-20,2023-02-20,,0,1.0,929
902,2023-02-21,2023-02-20,,0,2.0,929
902,2023-02-22,2023-02-20,,0,3.0,927
902,2023-02-23,2023-02-20,,0,4.0,927
902,2023-02-24,2023-02-20,,0,5.0,927
902,2023-02-25,2023-02-20,,0,6.0,927
902,2023-02-26,2023-02-20,,0,7.0,927
902,2023-02-27,2023-02-20,,0,8.0,926
902,2023-02-28,2023-02-20,,0,9.0,926
902,2023-03-01,2023-02-20,,0,10.0,926
902,2023-03-02,2023-02-20,,0,11.0,925
902,2023-03-03,2023-02-20,,0,12.0,924
902,2023-03-04,2023-02-20,,0,13.0,918
902,2023-03-05,2023-02-20,,0,14.0,915
902,2023-03-06,2023-02-20,,0,15.0,913
902,2023-03-07,2023-02-20,,0,16.0,909
902,2023-03-08,2023-02-20,,0,17.0,905
902,2023-03-09,2023-02-20,2023-03-09,0,,904
902,2023-03-10,2023-03-10,,0,1.0,900
902,2023-03-11,2023-03-10,,0,2.0,897
902,2023-03-12,2023-03-10,,0,3.0,895
902,2023-03-13,2023-03-10,,0,4.0,892
902,2023-03-14,2023-03-10,,0,5.0,889
902,2023-03-15,2023-03-10,,0,6.0,889
